Order to Dispatch Status Report - TAPARIA IMPEX PVT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Days Left,Image,Sales Order No,Design No,DivisionName,Party Name,Order Date,Design MRP,SO Qty,Lot Qty,Dispatch Qty,Dispatch%,SO Open?,Prod Active?,Order Value,Sale Value,Order Created By,Expected DDemoivery Date,# of Lots,# of Articles,PO Days Diff,Is FabricPORaised,Is TrimsPORaised,Fabric PO Days Diff,Trims PO Days Diff,Last Dispatch Date,Pending Qty,Ready Stock,Assorted Qty,Rejected Qty,Accesories,Accesories_Thread,Consumables,Knits -Fabric,Packing Material,Printing Chemical,Woven-Fabric,Consumption,Accesories,Accesories_Thread,Consumables,Knits -Fabric,Packing Material,Printing Chemical,Woven-Fabric,CUTTING_OutQty,CUTTING_InQty,CUTTING_OutDate,CUTTING_InDate,CUTTING_JWCost,CUTTING_JWName,Pending CUTTING,#Days CUTTING,PRINTING_OutQty,PRINTING_InQty,PRINTING_OutDate,PRINTING_InDate,PRINTING_JWCost,PRINTING_JWName,Pending PRINTING,#Days PRINTING,EMBRODIERY_OutQty,EMBRODIERY_InQty,EMBRODIERY_OutDate,EMBRODIERY_InDate,EMBRODIERY_JWCost,EMBRODIERY_JWName,Pending EMBRODIERY,#Days EMBRODIERY,STITCHING_OutQty,STITCHING_InQty,STITCHING_OutDate,STITCHING_InDate,STITCHING_JWCost,STITCHING_JWName,Pending STITCHING,#Days STITCHING,STITCH_TO_PACK_OutQty,STITCH_TO_PACK_InQty,STITCH_TO_PACK_OutDate,STITCH_TO_PACK_InDate,STITCH_TO_PACK_JWCost,STITCH_TO_PACK_JWName,Pending STITCH_TO_PACK,#Days STITCH_TO_PACK,WASHING_OutQty,WASHING_InQty,WASHING_OutDate,WASHING_InDate,WASHING_JWCost,WASHING_JWName,Pending WASHING,#Days WASHING,IRON_TO_FINISHING_OutQty,IRON_TO_FINISHING_InQty,IRON_TO_FINISHING_OutDate,IRON_TO_FINISHING_InDate,IRON_TO_FINISHING_JWCost,IRON_TO_FINISHING_JWName,Pending IRON_TO_FINISHING,#Days IRON_TO_FINISHING,PACKING_Finishing_OutQty,PACKING_Finishing_InQty,PACKING_Finishing_OutDate,PACKING_Finishing_InDate,PACKING_Finishing_JWCost,PACKING_Finishing_JWName,Pending PACKING_Finishing,#Days PACKING_Finishing,Fabric Days,Trims Days,Total Days,Ideal Days,IDemoe Days,RM Cost,JW Cost,Total Cost,Cost Per Pcs,Cost / CostSheet,GP,Cut To Ship
84,,05143/25-26,Demo-SG-UP-HS-3799-0326,Knits - Kids,market lmtd,28/03/26,199.00,4000,0,0,0,Yes,True,440000.00,,RIA PAUL,30/06/26,0,1,7,Yes,No,7,7,,4000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
18,,05152/25-26,DH-JB-UP-HS-3854-0326,Knits - Kids,Dhannu life,28/03/26,149.00,3500,3500,0,0,Yes,True,290500.00,,Titly Paul,25/04/26,1,1,-3,Yes,No,-3,-3,,3500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
69,,05154/25-26,Demo-JB-WO-CA-SH-FS-RF-01278-0326,Woven,Style fashion,28/03/26,178.00,1800,0,0,0,Yes,True,538200.00,,Samim Hossain,15/06/26,0,1,,No,No,,0,,1800,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
13,,05168/25-26,Demo-JB-WO-CA-SH-HS-RF-01282-0326,Woven,market lmtd,30/03/26,199.00,1200,0,0,0,Yes,True,146400.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,1200,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
13,,05174/25-26,Demo-JB-WO-CA-SH-HS-RF-01288-0326,Woven,market lmtd,30/03/26,199.00,1000,0,0,0,Yes,True,122000.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,1000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
13,,05171/25-26,Demo-JB-WO-CA-SH-HS-RF-01285-0326,Woven,market lmtd,30/03/26,199.00,2000,0,0,0,Yes,True,244000.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
13,,05172/25-26,Demo-JB-WO-CA-SH-HS-RF-01286-0326,Woven,market lmtd,30/03/26,199.00,800,0,0,0,Yes,True,97600.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,800,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
54,,05175/25-26,Demo-UP-HS-3870-0326,Knits - Kids,Raju mega amrt,30/03/26,109.00,6000,0,0,0,Yes,True,390720.00,,SUBHAJIT PATRA,31/05/26,0,1,,No,No,,0,,6000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,49.26,0,0
13,,05169/25-26,Demo-JB-WO-CA-SH-HS-RF-01283-0326,Woven,market lmtd,30/03/26,199.00,4000,0,0,0,Yes,True,488000.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,4000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
54,,05176/25-26,Demo-UP-HS-3871-0326,Knits - Kids,Raju mega amrt,30/03/26,113.00,6996,0,0,0,Yes,True,790548.00,,SUBHAJIT PATRA,31/05/26,0,1,1,Yes,Yes,1,1,,6996,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,104.98,0,0
13,,05173/25-26,Demo-JB-WO-CA-SH-HS-RF-01287-0326,Woven,market lmtd,30/03/26,199.00,1700,0,0,0,Yes,True,207400.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,1700,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
13,,05170/25-26,Demo-JB-WO-CA-SH-HS-RF-01284-0326,Woven,market lmtd,30/03/26,199.00,700,0,0,0,Yes,True,85400.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,700,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
13,,05167/25-26,Demo-JB-WO-CA-SH-HS-RF-01281-0326,Woven,market lmtd,30/03/26,199.00,2000,0,0,0,Yes,True,244000.00,,Ananya Ghosh,20/04/26,0,1,1,No,Yes,1,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,7,0,0,0,0.00,0.00,0.00,,0.00,0,0
89,,05177/25-26,Demo-MU-KN-CA-TS-FS-RF-0190-0326,Knits - Men,C2 ltd,31/03/26,375.00,5598,0,0,0,Yes,True,1371510.00,,KARTIK DAS,05/07/26,0,1,-12,Yes,No,-12,-12,,5598,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
151,,05180/25-26,Demo-MU-KN-CA-TS-FS-RF-0193-0326,Knits - Men,C2 ltd,31/03/26,375.00,6902,0,0,0,Yes,True,1690990.00,,KARTIK DAS,05/09/26,0,1,-12,Yes,No,-12,-12,,6902,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
85,,05183/25-26,Demo-LU-KN-CA-TS-HS-SF-0196-0336,Knits - Men,g mart,31/03/26,249.00,6256,0,0,0,Yes,True,769488.00,,KARTIK DAS,01/07/26,0,1,1,Yes,No,1,1,,6256,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
85,,05186/25-26,Demo-LU-KN-CA-TS-HS-SF-0199-0336,Knits - Men,g mart,31/03/26,249.00,6256,0,0,0,Yes,True,769488.00,,KARTIK DAS,01/07/26,0,1,1,Yes,No,1,1,,6256,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
120,,05179/25-26,Demo-MU-KN-CA-TS-FS-RF-0192-0326,Knits - Men,C2 ltd,31/03/26,375.00,4900,0,0,0,Yes,True,1200500.00,,KARTIK DAS,05/08/26,0,1,-12,Yes,No,-12,-12,,4900,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
120,,05182/25-26,Demo-MU-KN-CA-TS-FS-RF-0195-0336,Knits - Men,C2 ltd,31/03/26,375.00,5600,0,0,0,Yes,True,1372000.00,,KARTIK DAS,05/08/26,0,1,-12,Yes,No,-12,-12,,5600,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
85,,05185/25-26,Demo-LU-KN-CA-TS-HS-SF-0198-0336,Knits - Men,g mart,31/03/26,249.00,6256,0,0,0,Yes,True,769488.00,,KARTIK DAS,01/07/26,0,1,1,Yes,No,1,1,,6256,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
151,,05181/25-26,Demo-MU-KN-CA-TS-FS-RF-0194-0336,Knits - Men,C2 ltd,31/03/26,375.00,5598,0,0,0,Yes,True,1371510.00,,KARTIK DAS,05/09/26,0,1,-12,Yes,No,-12,-12,,5598,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
89,,05178/25-26,Demo-MU-KN-CA-TS-FS-RF-0191-0326,Knits - Men,C2 ltd,31/03/26,375.00,2802,0,0,0,Yes,True,1050750.00,,KARTIK DAS,05/07/26,0,1,-12,Yes,No,-12,-12,,2802,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
85,,05184/25-26,Demo-LU-KN-CA-TS-HS-SF-0197-0336,Knits - Men,g mart,31/03/26,249.00,6256,0,0,0,Yes,True,769488.00,,KARTIK DAS,01/07/26,0,1,1,Yes,No,1,1,,6256,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
84,,00025/26-27,Demo-Demo-WO-CA-SH-HS-RF-01294-0426,Woven,Style fashion,01/04/26,299.00,2400,0,0,0,Yes,True,372000.00,,Samim Hossain,30/06/26,0,1,,No,No,,0,,2400,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
84,,00022/26-27,Demo-Demo-WO-CA-SH-FS-RF-01291-0426,Woven,Style fashion,01/04/26,249.00,3000,0,0,0,Yes,True,405000.00,,Samim Hossain,30/06/26,0,1,,No,No,,0,,3000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00008/26-27,Demo-jB-UP-HS-3690-0326,Knits - Kids,market lmtd,01/04/26,199.00,2500,0,0,0,Yes,True,300000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
115,,00002/26-27,Demo-JB-WO-CA-SH-HS-RF-01290-0426,Woven,Raju mega amrt,01/04/26,199.00,8000,0,0,0,Yes,True,896000.00,,MD SAMIM SK,31/07/26,0,1,,No,No,,0,,8000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00014/26-27,Demo-JB-SET-HS-3814-0326,Knits - Kids,market lmtd,01/04/26,249.00,2000,0,0,0,Yes,True,282000.00,,Ananya Sen,20/06/26,0,2,,No,No,,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00005/26-27,Demo-Demo-UP-HS-3687-0326,Knits - Kids,market lmtd,01/04/26,249.00,2500,0,0,0,Yes,True,380000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00011/26-27,Demo-Demo-UP-HS-3918-0326,Knits - Kids,market lmtd,01/04/26,249.00,2500,0,0,0,Yes,True,380000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00009/26-27,Demo-jB-UP-HS-3691-0326,Knits - Kids,market lmtd,01/04/26,199.00,2500,0,0,0,Yes,True,300000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00006/26-27,Demo-Demo-UP-HS-3688-0326,Knits - Kids,market lmtd,01/04/26,249.00,2500,0,0,0,Yes,True,380000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
84,,00023/26-27,Demo-Demo-WO-CA-SH-FS-RF-01292-0426,Woven,Style fashion,01/04/26,135.00,3000,0,0,0,Yes,True,747000.00,,Samim Hossain,30/06/26,0,1,,No,No,,0,,3000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00003/26-27,Demo-Demo-UP-HS-3685-0326,Knits - Kids,market lmtd,01/04/26,249.00,2500,0,0,0,Yes,True,380000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00017/26-27,Demo-JB-SET-HS-3817-0326,Knits - Kids,market lmtd,01/04/26,249.00,2000,0,0,0,Yes,True,282000.00,,Ananya Sen,20/06/26,0,2,,No,No,,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00020/26-27,Demo-JB-SET-HS-3820-0326,Knits - Kids,market lmtd,01/04/26,249.00,2000,0,0,0,Yes,True,282000.00,,Ananya Sen,20/06/26,0,2,,No,No,,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00007/26-27,Demo-jB-UP-HS-3689-0326,Knits - Kids,market lmtd,01/04/26,199.00,2500,0,0,0,Yes,True,300000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00010/26-27,Demo-jB-UP-HS-3692-0326,Knits - Kids,market lmtd,01/04/26,199.00,2500,0,0,0,Yes,True,300000.00,,Ananya Sen,20/06/26,0,1,,No,No,,0,,2500,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00013/26-27,Demo-JB-SET-HS-3812-0326,Knits - Kids,market lmtd,01/04/26,249.00,2000,0,0,0,Yes,True,282000.00,,Ananya Sen,20/06/26,0,2,,No,No,,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00019/26-27,Demo-JB-SET-HS-3819-0326,Knits - Kids,market lmtd,01/04/26,249.00,2000,0,0,0,Yes,True,282000.00,,Ananya Sen,20/06/26,0,2,,No,No,,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
74,,00016/26-27,Demo-JB-SET-HS-3816-0326,Knits - Kids,market lmtd,01/04/26,249.00,2000,0,0,0,Yes,True,282000.00,,Ananya Sen,20/06/26,0,2,,No,No,,0,,2000,0,0,0,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.00,0.00,0.00,,0.00,0,0
